X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL
-13172093.0637583,4028805.57221103,8646,4904,34.00002153,-118.32691309,9TH AVE at 48TH ST,Location: 9TH AVE at 48TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8646
-13166201.065782,4029565.76976439,8647,5977,34.00568281,-118.27398438,MAIN ST at 43RD ST,Location: MAIN ST at 43RD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8647
-13156573.2929801,4045257.34271637,8648,15260,34.1224555,-118.18749663,ROY ST at NEVA PL,Location: ROY ST at NEVA PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8648
-13158891.2193433,4034317.19524581,8649,9504,34.04105869,-118.20831892,2ND ST at FICKETT ST,Location: 2ND ST at FICKETT ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8649
-13157353.4891512,4046434.3487231,8650,16676,34.13120799,-118.19450525,OAK GROVE DR at NOLDEN ST,Location: OAK GROVE DR at NOLDEN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8650
-13175880.3320125,4035316.65244199,8651,6624,34.0484981,-118.36093469,SATURN ST at ELLSMERE AVE,Location: SATURN ST at ELLSMERE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8651
-13174831.1055286,4034044.24966783,8652,7051,34.03902693,-118.35150933,SYCAMORE AVE at 21ST ST,Location: SYCAMORE AVE at 21ST ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8652
-13165576.1749705,4031329.69659572,8653,5451,34.01881753,-118.26837089,MAPLE AVE at 32ND ST,Location: MAPLE AVE at 32ND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8653
-13171557.0022972,4025146.31314456,8654,848,33.97276531,-118.32209757,74TH ST at 5TH AVE,Location: 74TH ST at 5TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8654
-13168973.5972455,3995073.46121633,8655,17944,33.74843505,-118.29889047,BANDINI ST at ELBERON AVE,Location: BANDINI ST at ELBERON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8655
-13167019.8317262,4025982.24656822,8656,1290,33.97899258,-118.28133948,FLOWER ST at 67TH ST,Location: FLOWER ST at 67TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8656
-13172069.847981,4042914.21241868,8657,57794,34.10502875,-118.32670453,HOLLYWOOD FRWY at VINE ST,Location: HOLLYWOOD FRWY at VINE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8657
-13172979.4777585,4030537.53052193,8658,,34.0129190825777,-118.334875879586,Crenshaw Bl East Roadway,Location: Crenshaw Bl East Roadway,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8658
-13158124.0117591,4031763.90784058,8659,6127,34.02205048,-118.20142698,GARNET ST at SPENCE ST,Location: GARNET ST at SPENCE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8659
-13158944.553626,4034217.66946418,8660,9376,34.04031784,-118.20879803,FICKETT ST at 3RD ST,Location: FICKETT ST at 3RD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8660
-13174946.0796792,4034061.76862119,8661,7047,34.03915734,-118.35254216,21ST ST at ALSACE AVE,Location: 21ST ST at ALSACE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8661
-13175072.2202249,4033676.73422835,8662,7070,34.03629112,-118.3536753,BANGOR ST at ALSACE AVE,Location: BANGOR ST at ALSACE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8662
-13168636.2099176,4026095.39052862,8663,1020,33.97983541,-118.29585965,65TH PL at BUDLONG AVE,Location: 65TH PL at BUDLONG AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8663
-13161752.8690491,4021855.13182258,8664,4316,33.94824327,-118.23402556,CROESUS AVE at 97TH ST,Location: CROESUS AVE at 97TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8664
-13172233.7081735,4027579.0128015,8665,502,33.9908864,-118.32817652,57TH ST at 10TH AVE,Location: 57TH ST at 10TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8665
-13153994.3078272,4039400.53659819,8666,21049,34.07888946,-118.16432922,DORCHESTER AVE at ALHAMBRA AVE,Location: DORCHESTER AVE at ALHAMBRA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8666
-13181540.2026437,4058604.97907143,8667,57742,34.22165848,-118.41177815,HOLLYWOOD FRWY at ROSCOE BLVD,Location: HOLLYWOOD FRWY at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8667
-13181260.8953165,4058604.88210771,8668,57750,34.22165776,-118.40926909,HOLLYWOOD FRWY at ROSCOE BLVD,Location: HOLLYWOOD FRWY at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8668
-13188568.7169087,4054277.85348484,8669,57603,34.18951098,-118.47491636,SAN DIEGO FRWY at HASKELL AVE,Location: SAN DIEGO FRWY at HASKELL AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8669
-13188465.0674468,4055832.12670697,8670,57599,34.20105955,-118.47398526,SAN DIEGO FRWY at SHERMAN WAY,Location: SAN DIEGO FRWY at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8670
-13188294.1140491,4055864.09044491,8671,57601,34.20129703,-118.47244956,SAN DIEGO FRWY at SHERMAN WAY,Location: SAN DIEGO FRWY at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8671
-13180560.0798377,4055850.55068558,8672,57754,34.20119643,-118.40297356,HOLLYWOOD FRWY at SHERMAN WAY,Location: HOLLYWOOD FRWY at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8672
-13168239.810241,3994507.98182419,8673,18113,33.74421118,-118.29229875,SANTA CRUZ ST at GAFFEY ST,Location: SANTA CRUZ ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8673
-13158544.584002,4038714.96904809,8674,20177,34.07378838,-118.20520504,NORTH BROADWAY at THOMAS ST,Location: NORTH BROADWAY at THOMAS ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8674
-13158831.9330935,4038710.07715031,8675,20180,34.07375198,-118.20778634,NORTH BROADWAY at EASTLAKE AVE,Location: NORTH BROADWAY at EASTLAKE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8675
-13159269.732664,4038702.61565755,8676,20183,34.07369646,-118.21171916,NORTH BROADWAY at GRIFFIN AVE,Location: NORTH BROADWAY at GRIFFIN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8676
-13165270.6072248,4045601.01433701,8677,14908,34.12501122,-118.26562592,BRUNSWICK AVE at LOS FELIZ BLVD,Location: BRUNSWICK AVE at LOS FELIZ BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8677
-13164963.4132815,4045797.81445368,8678,14906,34.12647469,-118.26286635,SENECA AVE at LOS FELIZ BLVD,Location: SENECA AVE at LOS FELIZ BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8678
-13173290.7550366,4030475.6292412,8679,45183,34.01245815,-118.33767213,"MARLTON AVE at MARTIN LUTHER KING, JR BLVD","Location: MARLTON AVE at MARTIN LUTHER KING, JR BLVD",http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8679
-13182272.2952072,4071589.98828339,8680,37359,34.31805434,-118.41835464,HUBBARD ST at GARRICK AVE,Location: HUBBARD ST at GARRICK AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8680
-13179921.1632743,4065252.67540723,8681,40128,34.2710223,-118.39723407,DRONFIELD AVE at OSBORNE ST,Location: DRONFIELD AVE at OSBORNE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8681
-13164143.7580387,4000251.65981453,8682,50205,33.78710412,-118.25550329,L ST at EUBANK AVE,Location: L ST at EUBANK AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8682
-13165883.3491697,4035223.26116743,8683,8936,34.04780297,-118.27113028,ALBANY ST at OLYMPIC BLVD,Location: ALBANY ST at OLYMPIC BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8683
-13171800.5292115,4025266.55661879,8684,835,33.97366109,-118.32428521,73RD ST at 7TH AVE,Location: 73RD ST at 7TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8684
-13171556.8152404,4025267.31374763,8685,831,33.97366673,-118.32209589,73RD ST at 5TH AVE,Location: 73RD ST at 5TH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8685
-13163283.4093036,4029328.57762513,8686,5624,34.00391645,-118.24777463,COMPTON AVE at VERNON AVE,Location: COMPTON AVE at VERNON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8686
-13177226.0447556,4052431.49277965,8687,25281,34.17579008,-118.37302342,FULCHER AVE at HATTERAS ST,Location: FULCHER AVE at HATTERAS ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8687
-13181669.9280343,4062643.867664,8688,35881,34.25165352,-118.41294349,TELFAIR AVE at OSBORNE ST,Location: TELFAIR AVE at OSBORNE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8688
-13170729.2205466,3993661.19951993,8689,17891,33.73788572,-118.3146615,BYNNER DR at MALGREN AVE,Location: BYNNER DR at MALGREN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8689
-13164187.0456879,4000248.86578064,8690,50206,33.78708326,-118.25589215,L ST at EUBANK AVE,Location: L ST at EUBANK AVE\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8690
-13171819.4591465,4041363.80730722,8691,18749,34.09349582,-118.32445525,LA MIRADA AVE at EL CENTRO AVE,Location: LA MIRADA AVE at EL CENTRO AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8691
-13184012.6822013,4072066.92275941,8692,37324,34.32159282,-118.4339888,POLK ST at KISMET AVE,Location: POLK ST at KISMET AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8692
-13167167.2956155,4026801.31298964,8693,1242,33.98509376,-118.28266417,60TH ST at FIGUEROA ST,Location: 60TH ST at FIGUEROA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8693
-13164553.6897013,4032146.23933516,8694,5382,34.02489706,-118.25918575,SAN PEDRO ST at 22ND ST,Location: SAN PEDRO ST at 22ND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8694
-13173859.616183,4040745.50307421,8695,13346,34.08889603,-118.34278229,SYCAMORE AVE at ROMAINE ST,Location: SYCAMORE AVE at ROMAINE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8695
-13175707.4866819,4042221.91174309,8696,21633,34.09987916,-118.35938199,SELMA AVE at OGDEN DR,Location: SELMA AVE at OGDEN DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8696
-13155284.8360439,4040245.49971552,8697,20981,34.08517613,-118.17592223,CASTALIA AVE at AXTELL ST,Location: CASTALIA AVE at AXTELL ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8697
-13162287.1374872,4028722.30346932,8698,5963,33.99940139,-118.23882497,ALAMEDA ST at 48TH PL,Location: ALAMEDA ST at 48TH PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8698
-13168434.5187359,4039421.17413596,8699,51168,34.07904302,-118.29404782,BERENDO ST at ROSEWOOD AVE,Location: BERENDO ST at ROSEWOOD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8699
-13171158.6907234,4037821.0328506,8700,18922,34.06713644,-118.31851947,4TH ST at IRVING BLVD,Location: 4TH ST at IRVING BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8700
-13166200.698444,4029438.4660403,8701,5918,34.00473479,-118.27398108,43RD PL at MAIN ST,Location: 43RD PL at MAIN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8701
-13169115.5874635,4028261.0762083,8702,5286,33.99596637,-118.30016597,NORMANDIE AVE at 51ST PL,Location: NORMANDIE AVE at 51ST PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8702
-13190873.6025773,4048748.6102683,8703,28208,34.14841475,-118.4956215,HAYVENHURST AVE at BOSQUE DR,Location: HAYVENHURST AVE at BOSQUE DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8703
-13158048.3101301,4044843.29664748,8704,,34.1193763425664,-118.200746932412,"AVENUE 53 & LINCOLN AVE, 90042","Location: AVENUE 53 & LINCOLN AVE, 90042",http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8704
-13155747.4842092,4044943.83098217,8705,,34.1201240007831,-118.180078265746,"MERIDIAN ST & LEWIS ST, 90042","Location: MERIDIAN ST & LEWIS ST, 90042",http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8705
-13167174.0974696,4031166.90880346,8707,5801,34.01760545,-118.28272527,37TH PL at FIGUEROA ST,Location: 37TH PL at FIGUEROA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8707
-13159417.2172581,4033260.70540604,8708,44377,34.03319406,-118.21304404,WHITTIER BLVD at MOTT ST,Location: WHITTIER BLVD at MOTT ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8708
-13175132.868959,4044808.56563656,8709,27959,34.11911806,-118.35422011,CERVANTES PL at LISCO PL,Location: CERVANTES PL at LISCO PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8709
-13175249.5596467,4045011.431189,8710,21498,34.12062674,-118.35526836,LA CUESTA DR at DEL ZURO DR,Location: LA CUESTA DR at DEL ZURO DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8710
-13167656.2649877,4037559.15396009,8711,20682,34.06518765,-118.28705665,5TH ST at VIRGIL AVE,Location: 5TH ST at VIRGIL AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8711
-13172301.5737481,4040261.49746865,8712,18382,34.08529516,-118.32878616,WARING AVE at CAHUENGA BLVD,Location: WARING AVE at CAHUENGA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8712
-13167814.4514894,4041656.02574967,8713,22585,34.09566965,-118.28847766,LYMAN PL at FOUNTAIN AVE,Location: LYMAN PL at FOUNTAIN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8713
-13169149.4973806,4040696.93882819,8714,18772,34.08853473,-118.30047058,ROMAINE ST at NORMANDIE AVE,Location: ROMAINE ST at NORMANDIE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8714
-13185861.1719509,4027332.66814457,8715,10547,33.98905157,-118.45059409,THATCHER AVE at WASHINGTON BLVD,Location: THATCHER AVE at WASHINGTON BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8715
-13158021.8758314,4044961.35034455,8716,15314,34.12025429,-118.20050947,AVENUE 53 at YORK BLVD,Location: AVENUE 53 at YORK BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8716
-13202169.1511043,4050879.67577184,8717,23030,34.16425632,-118.59709112,CANOGA AVE at MARTINEZ ST,Location: CANOGA AVE at MARTINEZ ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8717
-13187273.6276034,4048379.52486928,8718,28243,34.1456708,-118.46328238,RAYNETA DR at CODY ROAD,Location: RAYNETA DR at CODY ROAD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8718
-13163729.0977349,4040380.62556212,8719,19186,34.08618145,-118.25177831,ECHO PARK AVE at AVALON ST,Location: ECHO PARK AVE at AVALON ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8719
-13172182.0867301,4040261.63586002,8720,18381,34.08529619,-118.32771279,WARING AVE at LILLIAN WAY,Location: WARING AVE at LILLIAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8720
-13186214.3679,4048398.36395217,8721,28238,34.14581086,-118.45376689,MADELIA AVE at VALLEY VISTA BLVD,Location: MADELIA AVE at VALLEY VISTA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8721
-13207237.0530351,4051438.08600137,8722,23796,34.16840685,-118.64261685,VALLEY CIRCLE BLVD at MARIANO ST,Location: VALLEY CIRCLE BLVD at MARIANO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8722
-13166408.4790627,4038082.39140038,8723,19706,34.06908131,-118.2758476,BEVERLY BLVD at CORONADO ST,Location: BEVERLY BLVD at CORONADO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8723
-13186177.9277689,4069731.8980655,8724,40452,34.30426735,-118.45343953,POLK ST at WOODCOCK AVE,Location: POLK ST at WOODCOCK AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8724
-13163281.2633306,4032994.60293246,8725,8378,34.03121305,-118.24775535,PALOMA ST at 12TH ST,Location: PALOMA ST at 12TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8725
-13166968.1153756,4033343.62190777,8726,9015,34.03381133,-118.2808749,23RD ST at PORTLAND ST,Location: 23RD ST at PORTLAND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8726
-13170895.227979,3994858.38158639,8727,17970,33.74682853,-118.31615277,SUMMERLAND ST at GOODHOPE AVE,Location: SUMMERLAND ST at GOODHOPE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8727
-13171001.404557,4029298.49523308,8728,4860,34.00369243,-118.31710655,VERNON AVE at VAN NESS AVE,Location: VERNON AVE at VAN NESS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8728
-13185618.7484202,4048487.48332143,8729,28227,34.14647342,-118.44841635,VALLEY VISTA BLVD at KNOBHILL DR,Location: VALLEY VISTA BLVD at KNOBHILL DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8729
-13189243.2275579,4046243.11902543,8732,,34.1297860394478,-118.480975595445,Mulholland Dr & Berkeley Hall School Dwy,Location: Mulholland Dr & Berkeley Hall School Dwy,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8732
-13162249.632594,4041273.47562916,8733,19056,34.09282382,-118.23848805,BIRKDALE ST at BLAKE AVE,Location: BIRKDALE ST at BLAKE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8733
-13171320.4557978,4037820.85942082,8734,18924,34.06713515,-118.31997263,4TH ST at LORRAINE BLVD,Location: 4TH ST at LORRAINE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8734
-13168610.4290776,3998542.77817082,8735,,33.7743446896653,-118.295628072687,GAFFEY ST AT AGAJANIAN DR (PRIVATE ROAD),Location: GAFFEY ST AT AGAJANIAN DR (PRIVATE ROAD),http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8735
-13156984.6921638,4047770.49566848,8736,16413,34.14114279,-118.19119229,HILL DR at HIGH CREST AVE,Location: HILL DR at HIGH CREST AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8736
-13158218.117923,4047812.1366547,8737,16399,34.14145239,-118.20227234,LAS FLORES DR at VINCENT AVE,Location: LAS FLORES DR at VINCENT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8737
-13186446.3043917,4048410.71979007,8739,28452,34.14590272,-118.45585041,VALLEY VISTA BLVD at CRISP CANYON ROAD,Location: VALLEY VISTA BLVD at CRISP CANYON ROAD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8739
-13165227.702538,4029815.23841593,8740,5581,34.00754055,-118.26524051,AVALON BLVD at 42ND ST,Location: AVALON BLVD at 42ND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8740
-13183875.2459824,4070646.21433878,8741,63956,34.31105184,-118.43275419,SAYRE ST at FOOTHILL FRWY,Location: SAYRE ST at FOOTHILL FRWY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8741
-13164956.4115006,3999935.79140961,8742,3374,33.78474582,-118.26280348,AVALON BLVD at DENNI ST,Location: AVALON BLVD at DENNI ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8742
-13166406.8544197,4030628.26811085,8743,5835,34.01359473,-118.27583301,BROADWAY PL at 38TH ST,Location: BROADWAY PL at 38TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8743
-13167658.2379011,4025515.79583269,8745,1602,33.97551782,-118.28707438,HOOVER ST at 71ST ST,Location: HOOVER ST at 71ST ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8745
-13159721.3240561,4047345.43946398,8746,,34.1379824512482,-118.215775868924,2236 Merton Ave (Between Eagle Rock Blvd & Ellenwood Dr),Location: 2236 Merton Ave (Between Eagle Rock Blvd & Ellenwood Dr),http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8746
-13168300.9221615,3990498.29137752,8747,10057,33.71425468,-118.29284773,33RD ST at GAFFEY ST,Location: 33RD ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8747
-13173156.4833848,4030345.73760614,8748,,34.0114909348361,-118.336465948327,Crenshaw Plaza Dwy at Martin Luther King Jr Blvd (W/O Crenshaw Blvd),Location: Crenshaw Plaza Dwy at Martin Luther King Jr Blvd (W/O Crenshaw Blvd),http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8748
-13159589.5324965,4039547.0835171,8749,20123,34.07997983,-118.21459197,PASADENA AVE at AVENUE 29,Location: PASADENA AVE at AVENUE 29,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8749
-13183893.5088356,4034880.71783662,8751,17589,34.04525333,-118.43291827,WESTWOOD BLVD at MISSISSIPPI AVE,Location: WESTWOOD BLVD at MISSISSIPPI AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8751
-13178506.1021495,4034776.82523357,8752,6683,34.04448001,-118.38452238,WOOSTER ST at SAWYER ST,Location: WOOSTER ST at SAWYER ST\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8752
-13164244.1051086,4023089.55659127,8753,1942,33.95744159,-118.25640471,88TH ST at CENTRAL AVE,Location: 88TH ST at CENTRAL AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8753
-13178666.9426697,4033812.56740874,8754,,34.0373022836407,-118.385967235728,SHENANDOAH ST MID BLOCK BTWN GIBSON ST AND OLIN ST,Location: SHENANDOAH ST MID BLOCK BTWN GIBSON ST AND OLIN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8754
-13178794.2393286,4033467.6285938,8755,,34.0347344868743,-118.387110760575,SHENANDOAH ST MID BLOCK BETWEEN CATTARUGUS AV AND HARGIS ST,Location: SHENANDOAH ST MID BLOCK BETWEEN CATTARUGUS AV AND HARGIS ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8755
-13178750.8134292,4033586.14390501,8756,,34.0356167481608,-118.386720659118,SHENANDOAH ST MID BLOCK BTWN HARGIS ST AND OLIN ST,Location: SHENANDOAH ST MID BLOCK BTWN HARGIS ST AND OLIN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8756
-13178817.1220027,4033404.89824409,8757,7108,34.0342675,-118.38731632,CATTARAUGUS AVE at SHENANDOAH ST,Location: CATTARAUGUS AVE at SHENANDOAH ST\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8757
-13178707.0273116,4033702.37349659,8758,,34.0364819858637,-118.386327321782,SHENANDOAH ST MIDBLOCK BETWN GIBSON ST AND OLIN ST,Location: SHENANDOAH ST MIDBLOCK BETWN GIBSON ST AND OLIN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8758
-13153593.3530347,4038898.21118336,8759,,34.0751518521345,-118.160727382414,710 FWY NORTHBOUND RAMPS AT VALLEY BL,Location: 710 FWY NORTHBOUND RAMPS AT VALLEY BL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8759
-13168187.3235628,4018559.83587303,8760,50293,33.9236835,-118.29182724,120TH ST at VERMONT AVE,Location: 120TH ST at VERMONT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8760
-13164016.0859743,4038940.10105089,8761,19343,34.07546355,-118.25435637,PORTIA ST at SUNSET BLVD,Location: PORTIA ST at SUNSET BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8761
-13171061.6910722,4032480.17494572,8762,8030,34.02738324,-118.31764811,ARLINGTON AVE at 30TH ST,Location: ARLINGTON AVE at 30TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8762
-13166188.7544255,4021252.64642769,8763,2398,33.94375349,-118.27387379,MAIN ST at 102ND ST,Location: MAIN ST at 102ND ST\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8763
-13181298.2196186,4058604.89419352,8764,57748,34.22165785,-118.40960438,HOLLYWOOD FRWY at ROSCOE BLVD,Location: HOLLYWOOD FRWY at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=8764
